EARS
0.295338568287
0.284967651007
0.327071780129
0.292072883582
0.310908558331
0.309008406585
0.298906116448
0.309400062466
0.287457207538
0.33579757817
0.299655816821
0.29796549492
0.305478482965
0.313413159525
0.319825281767
0.330483382675
0.302573578499
0.298639679518
0.307094660194
0.309067725282
0.302649691641
0.319049663912
0.310298383954
0.337567969805
0.332673258434
0.289118704277
0.310037869595
0.319825281767
0.320695970503
0.305474317841
0.288301473424
0.325886638516
0.286794004201
0.305537497704
0.298623342613
0.292684012165
0.316621971179
0.312102036005
0.310694848844
0.309964631575
0.337567969805
0.309602736548
0.322160628957
0.320879262705
0.302455494576
0.308771633543
0.310061205105
0.324958470206
0.298721148972
0.317259430861
0.311138672902
0.332621316545
0.306311860036
0.313931517865
0.310120982805
0.319251929465
0.336871199367
0.311366160319
0.322927283253
0.330574010495
0.30824677549
0.308081363843
0.317782263213
0.30653944649
0.309311184102
0.328021091658
0.320130448749
0.306605006224
0.336405620076
0.312067694874
0.341348698968
0.32279575087
0.361515567478
0.319770498836
0.298727597355
0.300540074629
0.302579519694
0.310694848844
0.322819958326
0.319251929465
0.26734520897
0.306611697591
0.322286326239
0.324509494956
0.27918183503
0.298077448876
0.277759409723
0.272480443765
0.312934482995
0.339884190852
0.328796648903
0.289788545578
0.314121233622
0.267160001817
0.334796563593
0.334790811917
0.351219684133
0.350918617947
0.318042987932
0.295594524406
0.284783169872
0.332670205761
0.299143787124
0.326884625262
0.348530405944
0.302908667016
0.32378341584
0.291491892185
0.325662623839
0.290213128873
0.320797457377
0.303465809017
0.307406234612
0.31865335975
0.296384672275
0.320130448749
0.313650754267
0.327398808612
0.332950525085
0.318821901966
0.34569738265
0.348767324487
0.286664292041
0.321170087502
0.333197930313
0.334014097555
0.291859136334
0.307688676321
0.322908801661
0.326266533523
0.32139982358
0.297841308032
0.317782263213
0.2988814298
0.313655556094
0.313056986379
0.324370633061
0.308498585535
0.31865335975
0.285358801523
0.275644585295
0.279778795188
0.31333476124
0.266616039929
0.264968561212
0.288912457448
0.305030493783
0.267249319593
0.276556716414
0.250422822339
0.272985268012
0.277343256246
0.267655998758
0.293538115857
0.259305443006
0.30345197073
0.292764363969
0.306263557189
0.285512637948
0.280159152485
0.281001268269
0.306263557189
0.291649155668
0.247156159758
0.295271565866
0.268612422485
0.308144853974
0.281445092327
0.273954895169
0.302455494576
0.269243322335
0.25650523433
0.304227875033
0.30342563889
0.26944352549
0.299786133057
0.305030493783
0.309863745839
0.254041629726
0.266729724049
0.268612422485
0.258601926864
0.276556716414
0.312320340171
0.289118704277
0.303596556033
0.290162126511
0.312294204666
0.269958301074
0.286709487417
0.327776928696
0.272462193532
0.307636293778
0.294708289431
0.307245574158
0.288323821026
0.287097801457
0.308440565948
0.305386305769
0.310884102801
0.299655816821
0.286778367159
0.317140385282
0.307373765039
0.29651724694
0.330504097626
0.31049524326
0.279909564188
0.295603031286
0.26879943932
0.268621820528
0.289774018378
0.251745515762
0.217367668577
0.28574030742
0.297701241053
0.229660900023
0.225982519543
0.227022575692
0.24593187566
0.242076775195
0.290804480818
0.251643470923
0.22515298479
0.239203560796
0.240195630282
0.242853259576
